ID_COMPONENTE;MODULO;TIPO;NOMBRE_ARCHIVO_O_FUNCION;RUTA_FISICA;ROL_ASOCIADO;COMANDO_INVOCACION;ENTRADA_PARAMETROS;SALIDA_RESULTADO;DESCRIPCION_OPERATIVA_DETALLADA;CRITICIDAD
RTE-162;ROUTING_NEXTJS;API_ENDPOINT;/api/academy/download;src/app/api/academy/download/route.ts;PUBLIC_VISITOR;GET/POST /api/academy/download;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-163;ROUTING_NEXTJS;API_ENDPOINT;/api/admin/demand-map;src/app/api/admin/demand-map/route.ts;PUBLIC_VISITOR;GET/POST /api/admin/demand-map;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-164;ROUTING_NEXTJS;API_ENDPOINT;/api/admin/route-governance;src/app/api/admin/route-governance/route.ts;PUBLIC_VISITOR;GET/POST /api/admin/route-governance;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-165;ROUTING_NEXTJS;API_ENDPOINT;/api/admin/telemetry;src/app/api/admin/telemetry/route.ts;PUBLIC_VISITOR;GET/POST /api/admin/telemetry;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-166;ROUTING_NEXTJS;API_ENDPOINT;/api/affiliates/payout;src/app/api/affiliates/payout/route.ts;PUBLIC_VISITOR;GET/POST /api/affiliates/payout;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-167;ROUTING_NEXTJS;API_ENDPOINT;/api/astra;src/app/api/astra/route.ts;PUBLIC_VISITOR;GET/POST /api/astra;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-168;ROUTING_NEXTJS;API_ENDPOINT;/api/astra/query;src/app/api/astra/query/route.ts;PUBLIC_VISITOR;GET/POST /api/astra/query;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-169;ROUTING_NEXTJS;API_ENDPOINT;/api/auth/admin-verify;src/app/api/auth/admin-verify/route.ts;PUBLIC_VISITOR;GET/POST /api/auth/admin-verify;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-170;ROUTING_NEXTJS;API_ENDPOINT;/api/auth/login;src/app/api/auth/login/route.ts;PUBLIC_VISITOR;GET/POST /api/auth/login;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-171;ROUTING_NEXTJS;API_ENDPOINT;/api/auth/logout;src/app/api/auth/logout/route.ts;PUBLIC_VISITOR;GET/POST /api/auth/logout;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-172;ROUTING_NEXTJS;API_ENDPOINT;/api/auth/register;src/app/api/auth/register/route.ts;PUBLIC_VISITOR;GET/POST /api/auth/register;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-173;ROUTING_NEXTJS;API_ENDPOINT;/api/auth/send-otp;src/app/api/auth/send-otp/route.ts;PUBLIC_VISITOR;GET/POST /api/auth/send-otp;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-174;ROUTING_NEXTJS;API_ENDPOINT;/api/b2g/dossier-generate;src/app/api/b2g/dossier-generate/route.ts;PUBLIC_VISITOR;GET/POST /api/b2g/dossier-generate;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-175;ROUTING_NEXTJS;API_ENDPOINT;/api/b2g/placsp-bids;src/app/api/b2g/placsp-bids/route.ts;PUBLIC_VISITOR;GET/POST /api/b2g/placsp-bids;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-176;ROUTING_NEXTJS;API_ENDPOINT;/api/checkout;src/app/api/checkout/route.ts;PUBLIC_VISITOR;GET/POST /api/checkout;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-177;ROUTING_NEXTJS;API_ENDPOINT;/api/contracts/generate;src/app/api/contracts/generate/route.ts;PUBLIC_VISITOR;GET/POST /api/contracts/generate;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-178;ROUTING_NEXTJS;API_ENDPOINT;/api/cron/b2g-telegram-hunter;src/app/api/cron/b2g-telegram-hunter/route.ts;PUBLIC_VISITOR;GET/POST /api/cron/b2g-telegram-hunter;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-179;ROUTING_NEXTJS;API_ENDPOINT;/api/cron/obsidian-sync;src/app/api/cron/obsidian-sync/route.ts;PUBLIC_VISITOR;GET/POST /api/cron/obsidian-sync;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-180;ROUTING_NEXTJS;API_ENDPOINT;/api/fleet/map;src/app/api/fleet/map/route.ts;PUBLIC_VISITOR;GET/POST /api/fleet/map;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-181;ROUTING_NEXTJS;API_ENDPOINT;/api/fleet/waybills/generate;src/app/api/fleet/waybills/generate/route.ts;PUBLIC_VISITOR;GET/POST /api/fleet/waybills/generate;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-182;ROUTING_NEXTJS;API_ENDPOINT;/api/fleet/waybills/[id];src/app/api/fleet/waybills/[id]/route.ts;PUBLIC_VISITOR;GET/POST /api/fleet/waybills/[id];HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-183;ROUTING_NEXTJS;API_ENDPOINT;/api/health;src/app/api/health/route.ts;PUBLIC_VISITOR;GET/POST /api/health;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-184;ROUTING_NEXTJS;API_ENDPOINT;/api/hunter/execute;src/app/api/hunter/execute/route.ts;PUBLIC_VISITOR;GET/POST /api/hunter/execute;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-185;ROUTING_NEXTJS;API_ENDPOINT;/api/hunter/ingest;src/app/api/hunter/ingest/route.ts;PUBLIC_VISITOR;GET/POST /api/hunter/ingest;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-186;ROUTING_NEXTJS;API_ENDPOINT;/api/hunter/phantom;src/app/api/hunter/phantom/route.ts;PUBLIC_VISITOR;GET/POST /api/hunter/phantom;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-187;ROUTING_NEXTJS;API_ENDPOINT;/api/inventory;src/app/api/inventory/route.ts;PUBLIC_VISITOR;GET/POST /api/inventory;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-188;ROUTING_NEXTJS;API_ENDPOINT;/api/inventory/sync;src/app/api/inventory/sync/route.ts;PUBLIC_VISITOR;GET/POST /api/inventory/sync;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-189;ROUTING_NEXTJS;API_ENDPOINT;/api/media;src/app/api/media/route.ts;PUBLIC_VISITOR;GET/POST /api/media;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-190;ROUTING_NEXTJS;API_ENDPOINT;/api/nexus/user/sync;src/app/api/nexus/user/sync/route.ts;PUBLIC_VISITOR;GET/POST /api/nexus/user/sync;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-191;ROUTING_NEXTJS;API_ENDPOINT;/api/oracle/infer;src/app/api/oracle/infer/route.ts;PUBLIC_VISITOR;GET/POST /api/oracle/infer;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-192;ROUTING_NEXTJS;API_ENDPOINT;/api/oracle/simulator;src/app/api/oracle/simulator/route.ts;PUBLIC_VISITOR;GET/POST /api/oracle/simulator;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-193;ROUTING_NEXTJS;API_ENDPOINT;/api/payments/checkout;src/app/api/payments/checkout/route.ts;PUBLIC_VISITOR;GET/POST /api/payments/checkout;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-194;ROUTING_NEXTJS;API_ENDPOINT;/api/payments/connect/onboard;src/app/api/payments/connect/onboard/route.ts;PUBLIC_VISITOR;GET/POST /api/payments/connect/onboard;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-195;ROUTING_NEXTJS;API_ENDPOINT;/api/payments/create-session;src/app/api/payments/create-session/route.ts;PUBLIC_VISITOR;GET/POST /api/payments/create-session;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-196;ROUTING_NEXTJS;API_ENDPOINT;/api/payments/liquidate;src/app/api/payments/liquidate/route.ts;PUBLIC_VISITOR;GET/POST /api/payments/liquidate;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-197;ROUTING_NEXTJS;API_ENDPOINT;/api/payments/webhook;src/app/api/payments/webhook/route.ts;PUBLIC_VISITOR;GET/POST /api/payments/webhook;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-198;ROUTING_NEXTJS;API_ENDPOINT;/api/profiles;src/app/api/profiles/route.ts;PUBLIC_VISITOR;GET/POST /api/profiles;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-199;ROUTING_NEXTJS;API_ENDPOINT;/api/profiles/claim;src/app/api/profiles/claim/route.ts;PUBLIC_VISITOR;GET/POST /api/profiles/claim;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-200;ROUTING_NEXTJS;API_ENDPOINT;/api/profiles/claim/verify;src/app/api/profiles/claim/verify/route.ts;PUBLIC_VISITOR;GET/POST /api/profiles/claim/verify;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-201;ROUTING_NEXTJS;API_ENDPOINT;/api/profiles/search;src/app/api/profiles/search/route.ts;PUBLIC_VISITOR;GET/POST /api/profiles/search;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-202;ROUTING_NEXTJS;API_ENDPOINT;/api/profiles/verify-claim;src/app/api/profiles/verify-claim/route.ts;PUBLIC_VISITOR;GET/POST /api/profiles/verify-claim;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-203;ROUTING_NEXTJS;API_ENDPOINT;/api/providers/[id];src/app/api/providers/[id]/route.ts;PUBLIC_VISITOR;GET/POST /api/providers/[id];HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-204;ROUTING_NEXTJS;API_ENDPOINT;/api/quotes/lock;src/app/api/quotes/lock/route.ts;PUBLIC_VISITOR;GET/POST /api/quotes/lock;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-205;ROUTING_NEXTJS;API_ENDPOINT;/api/rag/ingest;src/app/api/rag/ingest/route.ts;PUBLIC_VISITOR;GET/POST /api/rag/ingest;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-206;ROUTING_NEXTJS;API_ENDPOINT;/api/rag/query;src/app/api/rag/query/route.ts;PUBLIC_VISITOR;GET/POST /api/rag/query;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-207;ROUTING_NEXTJS;API_ENDPOINT;/api/rider/audit;src/app/api/rider/audit/route.ts;PUBLIC_VISITOR;GET/POST /api/rider/audit;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-208;ROUTING_NEXTJS;API_ENDPOINT;/api/system/read-file;src/app/api/system/read-file/route.ts;PUBLIC_VISITOR;GET/POST /api/system/read-file;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-209;ROUTING_NEXTJS;API_ENDPOINT;/api/telegram/dashboard;src/app/api/telegram/dashboard/route.ts;PUBLIC_VISITOR;GET/POST /api/telegram/dashboard;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Portal de Artistas & DJs Freemium / Pro con ingesta de historiales y activación de Stripe.;CRITICAL
RTE-210;ROUTING_NEXTJS;API_ENDPOINT;/api/telegram/webhook;src/app/api/telegram/webhook/route.ts;PUBLIC_VISITOR;GET/POST /api/telegram/webhook;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-211;ROUTING_NEXTJS;API_ENDPOINT;/api/telemetry/gsc;src/app/api/telemetry/gsc/route.ts;PUBLIC_VISITOR;GET/POST /api/telemetry/gsc;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-212;ROUTING_NEXTJS;API_ENDPOINT;/api/telemetry/marketplace;src/app/api/telemetry/marketplace/route.ts;PUBLIC_VISITOR;GET/POST /api/telemetry/marketplace;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-213;ROUTING_NEXTJS;API_ENDPOINT;/api/test-telegram;src/app/api/test-telegram/route.ts;PUBLIC_VISITOR;GET/POST /api/test-telegram;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-214;ROUTING_NEXTJS;API_ENDPOINT;/api/tools/download-cue-bridge;src/app/api/tools/download-cue-bridge/route.ts;PUBLIC_VISITOR;GET/POST /api/tools/download-cue-bridge;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de descarga directa de 1-clic del instalador silencioso en PowerShell.;CRITICAL
RTE-215;ROUTING_NEXTJS;API_ENDPOINT;/api/tools/qr-cue-bridge;src/app/api/tools/qr-cue-bridge/route.ts;PUBLIC_VISITOR;GET/POST /api/tools/qr-cue-bridge;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Generador vectorial dinámico de código QR en SVG/PNG para cabinas y mesas.;CRITICAL
RTE-216;ROUTING_NEXTJS;API_ENDPOINT;/api/tripwire;src/app/api/tripwire/route.ts;PUBLIC_VISITOR;GET/POST /api/tripwire;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-217;ROUTING_NEXTJS;API_ENDPOINT;/api/vampire/transmute;src/app/api/vampire/transmute/route.ts;PUBLIC_VISITOR;GET/POST /api/vampire/transmute;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-218;ROUTING_NEXTJS;API_ENDPOINT;/api/webhooks/inbound-lead;src/app/api/webhooks/inbound-lead/route.ts;SISTEMA_EXTERNO / STRIPE;GET/POST /api/webhooks/inbound-lead;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-219;ROUTING_NEXTJS;API_ENDPOINT;/api/webhooks/stripe;src/app/api/webhooks/stripe/route.ts;SISTEMA_EXTERNO / STRIPE;GET/POST /api/webhooks/stripe;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;CRITICAL
RTE-220;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/fincas;src/app/fincas/page.tsx;PUBLIC_VISITOR;GET/POST /fincas;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-221;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/fincas-landing;src/app/fincas-landing/page.tsx;PUBLIC_VISITOR;GET/POST /fincas-landing;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-222;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/onboarding/select-profile;src/app/onboarding/select-profile/page.tsx;PUBLIC_VISITOR;GET/POST /onboarding/select-profile;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-223;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/sandbox;src/app/sandbox/page.tsx;PUBLIC_VISITOR;GET/POST /sandbox;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-224;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/studio/artist;src/app/studio/artist/page.tsx;PUBLIC_VISITOR;GET/POST /studio/artist;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-225;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/studio/artist/bookings;src/app/studio/artist/bookings/page.tsx;PUBLIC_VISITOR;GET/POST /studio/artist/bookings;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-226;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/studio/artist/config;src/app/studio/artist/config/page.tsx;PUBLIC_VISITOR;GET/POST /studio/artist/config;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-227;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/studio/artist/finance;src/app/studio/artist/finance/page.tsx;PUBLIC_VISITOR;GET/POST /studio/artist/finance;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-228;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/studio/artist/perfil;src/app/studio/artist/perfil/page.tsx;PUBLIC_VISITOR;GET/POST /studio/artist/perfil;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-229;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/studio/artist/riders;src/app/studio/artist/riders/page.tsx;PUBLIC_VISITOR;GET/POST /studio/artist/riders;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-230;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/success;src/app/success/page.tsx;PUBLIC_VISITOR;GET/POST /success;HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
RTE-231;ROUTING_NEXTJS;PUBLIC_PAGE_VIEW;/[...slug];src/app/[...slug]/page.tsx;PUBLIC_VISITOR;GET/POST /[...slug];HTTP Request / URL Query / JSON Body;HTML DOM Response / JSON Response / Stream Attachment;Endpoint de procesamiento API o vista de cliente/artista renderizada con Next.js App Router.;HIGH
LIB-001;CORE_LIBRARIES;TYPESCRIPT_MODULE;antigravity.config.js;src/lib/antigravity.config.js;SISTEMA_CORE;import ... from '@/lib/antigravity.config';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-002;CORE_LIBRARIES;TYPESCRIPT_MODULE;antigravity.config.ts;src/lib/antigravity.config.ts;SISTEMA_CORE;import ... from '@/lib/antigravity.config';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-003;CORE_LIBRARIES;TYPESCRIPT_MODULE;api.ts;src/lib/api.ts;SISTEMA_CORE;import ... from '@/lib/api';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-004;CORE_LIBRARIES;TYPESCRIPT_MODULE;astra-intelligence.ts;src/lib/astra-intelligence.ts;SISTEMA_CORE;import ... from '@/lib/astra-intelligence';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-005;CORE_LIBRARIES;TYPESCRIPT_MODULE;aura-wallet.ts;src/lib/aura-wallet.ts;SISTEMA_CORE;import ... from '@/lib/aura-wallet';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-006;CORE_LIBRARIES;TYPESCRIPT_MODULE;AuthContext.tsx;src/lib/AuthContext.tsx;SISTEMA_CORE;import ... from '@/lib/AuthContext';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-007;CORE_LIBRARIES;TYPESCRIPT_MODULE;cue-sheet-generator.ts;src/lib/cue-sheet-generator.ts;SISTEMA_CORE;import ... from '@/lib/cue-sheet-generator';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Generador de certificados forenses SHA-256 y actas visuales conforme al Art. 108 LPI.;CRITICAL
LIB-008;CORE_LIBRARIES;TYPESCRIPT_MODULE;firebase.ts;src/lib/firebase.ts;SISTEMA_CORE;import ... from '@/lib/firebase';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-009;CORE_LIBRARIES;TYPESCRIPT_MODULE;firebaseAdmin.ts;src/lib/firebaseAdmin.ts;SISTEMA_CORE;import ... from '@/lib/firebaseAdmin';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-010;CORE_LIBRARIES;TYPESCRIPT_MODULE;firestore-safeguard.ts;src/lib/firestore-safeguard.ts;SISTEMA_CORE;import ... from '@/lib/firestore-safeguard';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-011;CORE_LIBRARIES;TYPESCRIPT_MODULE;fleet-api-contracts.ts;src/lib/fleet-api-contracts.ts;SISTEMA_CORE;import ... from '@/lib/fleet-api-contracts';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
LIB-012;CORE_LIBRARIES;TYPESCRIPT_MODULE;generateJsonLd.ts;src/lib/generateJsonLd.ts;SISTEMA_CORE;import ... from '@/lib/generateJsonLd';TypeScript Typed Objects;Parsed Data / Cryptographic Hashes / Rendered HTML;Módulo de lógica central del sistema operativo.;CRITICAL
